block_key	block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean	chr	block	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr10:107638759-107697198	chr10_107638759_107697198	chr10	107638759.0	107697198.0	58439.0	58439.0	175317.0	175317.0	0.0	22.89354	22.77023	107.0	0.00061032301	1.830969	21.183787	3.2072118	chr10	chr10_107638759-107697198	58439	5096	68	1656	41	0.324961	2.38368
chr10:107697198-107725401	chr10_107697198_107725401	chr10	107697198.0	107725401.0	28203.0	28203.0	84609.0	84609.0	0.0	20.79675	19.690234	2.0	2.3638147e-05	0.070914442	20.60494	2.9839568	chr10	chr10_107697198-107725401	28203	5096	68	2997	43	0.588108	2.07543
chr10:107725401-107784835	chr10_107725401_107784835	chr10	107725401.0	107784835.0	59434.0	59434.0	178302.0	178302.0	0.0	23.17094	22.461279	123.0	0.00068984083	2.0695225	20.858254	3.1429632	chr10	chr10_107725401-107784835	59434	5096	30	2976	13	0.583987	1.6326
chr10:107784835-107818884	chr10_107784835_107818884	chr10	107784835.0	107818884.0	34049.0	34049.0	102147.0	102147.0	0.0	22.2145	21.839919	34.0	0.00033285363	0.9985609	21.052362	3.0848892	chr10	chr10_107784835-107818884	34049	5096	299	1740	194	0.341444	3.5768
chr10:107818884-107846982	chr10_107818884_107846982	chr10	107818884.0	107846982.0	28098.0	28098.0	84294.0	84294.0	0.0	20.91898	19.219286	1.0	1.1863241e-05	0.035589722	20.91898	2.8137066	chr10	chr10_107818884-107846982	28098	5096	309	1751	185	0.343603	3.54488
chr10:107846982-107890797	chr10_107846982_107890797	chr10	107846982.0	107890797.0	43815.0	43815.0	131445.0	131445.0	0.0	21.86021	21.47837	28.0	0.00021301685	0.63905055	20.902359	2.9045739	chr10	chr10_107846982-107890797	43815	5096	70	3998	46	0.784537	1.46559
chr10:107890797-108003297	chr10_107890797_108003297	chr10	107890797.0	108003297.0	112500.0	112500.0	337500.0	337500.0	0.0	22.42047	21.771214	55.0	0.00016296296	0.48888889	20.873257	2.9887885	chr10	chr10_107890797-108003297	112500	5096	467	2614	339	0.512951	3.72264
chr10:108003297-108121663	chr10_108003297_108121663	chr10	108003297.0	108121663.0	118366.0	118366.0	355098.0	355098.0	0.0	22.37559	21.265066	63.0	0.00017741581	0.53224744	20.589362	3.0937781	chr10	chr10_108003297-108121663	118366	5096	176	2554	116	0.501177	2.82796
chr10:108121663-108197997	chr10_108121663_108197997	chr10	108121663.0	108197997.0	76334.0	76334.0	229002.0	229002.0	0.0	23.32296	21.361254	23.0	0.0001004358	0.30130741	20.744604	2.8274276	chr10	chr10_108121663-108197997	76334	5096	95	3057	57	0.599882	2.36246
chr10:108197997-108330786	chr10_108197997_108330786	chr10	108197997.0	108330786.0	132789.0	132789.0	398367.0	398367.0	0.0	23.75585	22.625894	59.0	0.00014810464	0.44431391	21.040906	2.9858215	chr10	chr10_108197997-108330786	132789	5096	159	2719	116	0.533556	2.48059
chr10:108330786-108410871	chr10_108330786_108410871	chr10	108330786.0	108410871.0	80085.0	80085.0	240255.0	240255.0	0.0	22.43134	21.741497	46.0	0.00019146324	0.57438971	20.802998	2.9640722	chr10	chr10_108330786-108410871	80085	5096	210	2113	143	0.414639	2.93865
chr10:108410871-108556717	chr10_108410871_108556717	chr10	108410871.0	108556717.0	145846.0	145846.0	437538.0	437538.0	0.0	23.74793	23.104344	145.0	0.00033139979	0.99419936	21.362808	2.9656405	chr10	chr10_108410871-108556717	145846	5096	752	2432	620	0.477237	3.90807
chr10:108556717-108597644	chr10_108556717_108597644	chr10	108556717.0	108597644.0	40927.0	40927.0	122781.0	122781.0	0.0	23.3884	23.187884	119.0	0.00096920533	2.907616	21.543621	3.3862354	chr10	chr10_108556717-108597644	40927	5096	731	976	440	0.191523	6.25949
chr10:108597644-108700198	chr10_108597644_108700198	chr10	108597644.0	108700198.0	102554.0	102554.0	307662.0	307662.0	0.0	22.93898	22.592508	124.0	0.0004030397	1.2091191	20.923843	3.0423966	chr10	chr10_108597644-108700198	102554	5096	571	1049	390	0.205848	5.02378
chr10:108700198-108884070	chr10_108700198_108884070	chr10	108700198.0	108884070.0	183872.0	183872.0	551616.0	551616.0	0.0	23.01055	22.511347	120.0	0.00021754264	0.65262792	20.930902	3.1392698	chr10	chr10_108700198-108884070	183872	5096	80	2916	50	0.572214	2.24712
chr10:10871111-10901265	chr10_10871111_10901265	chr10	10871111.0	10901265.0	30154.0	30154.0	90462.0	90462.0	0.0	23.92969	23.624652	518.0	0.0057261613	17.178484	21.057772	5.4711086	chr10	chr10_10871111-10901265	30154	5096	36	2316	18	0.454474	1.74286
chr10:108884070-108996787	chr10_108884070_108996787	chr10	108884070.0	108996787.0	112717.0	112717.0	338151.0	338151.0	0.0	22.98133	22.632131	69.0	0.00020405085	0.61215256	21.215596	3.118447	chr10	chr10_108884070-108996787	112717	5096	190	1100	116	0.215856	3.51213
chr10:108996787-109178477	chr10_108996787_109178477	chr10	108996787.0	109178477.0	181690.0	181690.0	545070.0	545070.0	0.0	22.47365	21.666577	72.0	0.00013209313	0.39627938	20.835561	3.2759537	chr10	chr10_108996787-109178477	181690	5096	529	877	388	0.172096	5.15942
chr10:10901265-10931353	chr10_10901265_10931353	chr10	10901265.0	10931353.0	30088.0	30088.0	90264.0	90264.0	0.0	34.86732	33.593394	391.0	0.004331738	12.995214	22.021711	4.9669575	chr10	chr10_10901265-10931353	30088	5096	81	2644	49	0.518838	1.79238
chr10:109178477-109209325	chr10_109178477_109209325	chr10	109178477.0	109209325.0	30848.0	30848.0	92544.0	92544.0	0.0	24.61402	22.814444	87.0	0.00094009336	2.8202801	21.081629	3.7203031	chr10	chr10_109178477-109209325	30848	5096	50	2869	25	0.562991	2.22276
chr10:109209325-109429506	chr10_109209325_109429506	chr10	109209325.0	109429506.0	220181.0	220181.0	660543.0	660543.0	0.0	23.18675	22.576018	126.0	0.00019075215	0.57225646	20.774611	3.3879468	chr10	chr10_109209325-109429506	220181	5096	715	978	545	0.191915	5.38948
chr10:10931353-11019327	chr10_10931353_11019327	chr10	10931353.0	11019327.0	87974.0	87974.0	263922.0	263922.0	0.0	37.49379	35.055922	2461.0	0.0093247247	27.974174	21.705574	5.5502531	chr10	chr10_10931353-11019327	87974	5096	1205	2801	918	0.549647	5.1745
chr10:109429506-109473364	chr10_109429506_109473364	chr10	109429506.0	109473364.0	43858.0	43858.0	131574.0	131574.0	0.0	22.96612	22.579897	104.0	0.00079042972	2.3712892	21.106052	3.309884	chr10	chr10_109429506-109473364	43858	5096	141	3371	79	0.661499	2.29447
chr10:109473364-109534844	chr10_109473364_109534844	chr10	109473364.0	109534844.0	61480.0	61480.0	184440.0	184440.0	0.0	22.98473	22.255512	28.0	0.00015181089	0.45543266	21.252725	3.4171655	chr10	chr10_109473364-109534844	61480	5096	197	1733	122	0.340071	3.18752
chr10:109534844-109577502	chr10_109534844_109577502	chr10	109534844.0	109577502.0	42658.0	42658.0	127974.0	127974.0	0.0	21.03601	20.384958	11.0	8.595496e-05	0.25786488	20.353194	3.210677	chr10	chr10_109534844-109577502	42658	5096	21	2097	6	0.411499	1.84837
chr10:109577502-109757811	chr10_109577502_109757811	chr10	109577502.0	109757811.0	180309.0	180309.0	540927.0	540927.0	0.0	23.55101	22.957019	294.0	0.00054351142	1.6305342	20.950812	3.4024223	chr10	chr10_109577502-109757811	180309	5096	84	3239	65	0.635597	1.26387
chr10:109757811-109851546	chr10_109757811_109851546	chr10	109757811.0	109851546.0	93735.0	93735.0	281205.0	281205.0	0.0	24.73198	24.379498	114.0	0.0004053982	1.2161946	21.447121	3.6055133	chr10	chr10_109757811-109851546	93735	5096	124	1971	75	0.386774	2.42757
chr10:109851546-109887980	chr10_109851546_109887980	chr10	109851546.0	109887980.0	36434.0	36434.0	109302.0	109302.0	0.0	58.09193	51.872046	3576.0	0.032716693	98.15008	26.274655	5.4051862	chr10	chr10_109851546-109887980	36434	5096	155	1851	80	0.363226	3.03944
chr10:109887980-109996842	chr10_109887980_109996842	chr10	109887980.0	109996842.0	108862.0	108862.0	326586.0	326586.0	0.0	53.15405	48.093443	4761.0	0.01457809	43.734269	23.189648	5.9347083	chr10	chr10_109887980-109996842	108862	5096	218	2784	132	0.546311	2.12246
chr10:109996842-110163091	chr10_109996842_110163091	chr10	109996842.0	110163091.0	166249.0	166249.0	498747.0	498747.0	0.0	69.15736	56.529475	9153.0	0.01835199	55.05597	24.039365	6.4276654	chr10	chr10_109996842-110163091	166249	5096	140	2378	100	0.466641	2.35361
chr10:110163091-110202344	chr10_110163091_110202344	chr10	110163091.0	110202344.0	39253.0	39253.0	117759.0	117759.0	0.0	25.29439	24.981611	635.0	0.0053923692	16.177107	21.445691	4.4121113	chr10	chr10_110163091-110202344	39253	5096	487	1442	314	0.282967	4.67879
chr10:11019327-11090227	chr10_11019327_11090227	chr10	11019327.0	11090227.0	70900.0	70900.0	212700.0	212700.0	0.0	29.83167	26.545347	788.0	0.0037047485	11.114245	21.296011	5.1295633	chr10	chr10_11019327-11090227	70900	5096	546	1222	358	0.239796	4.85439
chr10:110202344-110317638	chr10_110202344_110317638	chr10	110202344.0	110317638.0	115294.0	115294.0	345882.0	345882.0	0.0	69.90877	51.677092	9479.0	0.0274053	82.2159	23.331478	7.0393901	chr10	chr10_110202344-110317638	115294	5096	97	1427	75	0.280024	2.70792
chr10:110317638-110367506	chr10_110317638_110367506	chr10	110317638.0	110367506.0	49868.0	49868.0	149604.0	149604.0	0.0	25.00601	24.885683	1104.0	0.0073794818	22.138445	21.686078	5.0612041	chr10	chr10_110317638-110367506	49868	5096	198	3389	109	0.665031	2.47588
chr10:110367506-110410728	chr10_110367506_110410728	chr10	110367506.0	110410728.0	43222.0	43222.0	129666.0	129666.0	0.0	25.06055	24.319119	830.0	0.0064010612	19.203184	21.412062	4.695586	chr10	chr10_110367506-110410728	43222	5096	109	2536	66	0.497645	1.95581
chr10:110410728-110432126	chr10_110410728_110432126	chr10	110410728.0	110432126.0	21398.0	21398.0	64194.0	64194.0	0.0	24.29112	24.097798	348.0	0.0054210674	16.263202	21.549407	5.0678334	chr10	chr10_110410728-110432126	21398	5096	24	5004	11	0.981947	0.18599
chr10:110432126-110534666	chr10_110432126_110534666	chr10	110432126.0	110534666.0	102540.0	102540.0	307620.0	307620.0	0.0	52.20967	44.209466	5222.0	0.016975489	50.926468	23.126438	5.6280038	chr10	chr10_110432126-110534666	102540	5096	649	4193	531	0.822802	2.26773
chr10:110534666-110618942	chr10_110534666_110618942	chr10	110534666.0	110618942.0	84276.0	84276.0	252828.0	252828.0	0.0	64.25951	56.593256	9714.0	0.038421377	115.26413	26.757239	5.5079621	chr10	chr10_110534666-110618942	84276	5096	4	3544	0	0.695447	1.21521
chr10:110618942-110668602	chr10_110618942_110668602	chr10	110618942.0	110668602.0	49660.0	49660.0	148980.0	148980.0	0.0	40.58949	36.671855	1855.0	0.012451336	37.354007	21.794449	5.2677489	chr10	chr10_110618942-110668602	49660	5096	445	3608	304	0.708006	2.90173
chr10:110668602-110700148	chr10_110668602_110700148	chr10	110668602.0	110700148.0	31546.0	31546.0	94638.0	94638.0	0.0	28.90524	24.919283	712.0	0.007523405	22.570215	21.35199	5.3870639	chr10	chr10_110668602-110700148	31546	5096	4	3432	0	0.673469	1.23468
chr10:110700148-110760998	chr10_110700148_110760998	chr10	110700148.0	110760998.0	60850.0	60850.0	182550.0	182550.0	0.0	27.09873	26.76155	853.0	0.0046726924	14.018077	21.658563	5.0538009	chr10	chr10_110700148-110760998	60850	5096	187	1727	135	0.338893	2.66486
chr10:110760998-110783107	chr10_110760998_110783107	chr10	110760998.0	110783107.0	22109.0	22109.0	66327.0	66327.0	0.0	47.60883	42.841917	2534.0	0.038204653	114.61396	23.633885	6.4464282	chr10	chr10_110760998-110783107	22109	5096	83	1570	49	0.308085	2.96161
chr10:110783107-110802584	chr10_110783107_110802584	chr10	110783107.0	110802584.0	19477.0	19477.0	58431.0	58431.0	0.0	57.17876	49.466937	1306.0	0.022351149	67.053448	26.104742	6.1225522	chr10	chr10_110783107-110802584	19477	5096	206	1732	116	0.339874	3.3891
chr10:110802584-110844410	chr10_110802584_110844410	chr10	110802584.0	110844410.0	41826.0	41826.0	125478.0	125478.0	0.0	59.63756	53.431582	3481.0	0.027741915	83.225745	24.265081	6.6072013	chr10	chr10_110802584-110844410	41826	5096	166	2571	121	0.504513	1.9798
chr10:110844410-110918899	chr10_110844410_110918899	chr10	110844410.0	110918899.0	74489.0	74489.0	223467.0	223467.0	0.0	68.73238	54.583844	6129.0	0.027426868	82.280605	24.512092	6.7068098	chr10	chr10_110844410-110918899	74489	5096	7	4017	4	0.788265	0.759668
chr10:11090227-11124064	chr10_11090227_11124064	chr10	11090227.0	11124064.0	33837.0	33837.0	101511.0	101511.0	0.0	24.97604	23.780347	250.0	0.0024627873	7.3883619	21.088077	5.0226338	chr10	chr10_11090227-11124064	33837	5096	58	1774	26	0.348116	2.59945
chr10:110918899-111104261	chr10_110918899_111104261	chr10	110918899.0	111104261.0	185362.0	185362.0	556086.0	556086.0	0.0	53.79095	48.808838	8561.0	0.015395101	46.185302	25.17492	5.3743818	chr10	chr10_110918899-111104261	185362	5096	2	4672	0	0.916797	0.413364
chr10:111104261-111131159	chr10_111104261_111131159	chr10	111104261.0	111131159.0	26898.0	26898.0	80694.0	80694.0	0.0	24.90999	23.514989	202.0	0.002503284	7.509852	21.062843	3.9444866	chr10	chr10_111104261-111131159	26898	5096	144	1701	72	0.333791	3.45616
chr10:111131159-111208678	chr10_111131159_111208678	chr10	111131159.0	111208678.0	77519.0	77519.0	232557.0	232557.0	0.0	24.14832	23.386449	407.0	0.0017501086	5.2503257	21.106329	3.713417	chr10	chr10_111131159-111208678	77519	5096	391	1862	286	0.365385	3.89674
chr10:111208678-111293417	chr10_111208678_111293417	chr10	111208678.0	111293417.0	84739.0	84739.0	254217.0	254217.0	0.0	24.34039	23.392574	416.0	0.0016363973	4.9091918	21.101817	3.7990035	chr10	chr10_111208678-111293417	84739	5096	160	4636	108	0.909733	0.95266
chr10:11124064-11157177	chr10_11124064_11157177	chr10	11124064.0	11157177.0	33113.0	33113.0	99339.0	99339.0	0.0	26.67425	24.411264	579.0	0.0058285266	17.48558	21.152958	5.6263971	chr10	chr10_11124064-11157177	33113	5096	6	2428	1	0.476452	1.818
chr10:111293417-111357892	chr10_111293417_111357892	chr10	111293417.0	111357892.0	64475.0	64475.0	193425.0	193425.0	0.0	24.48606	23.900085	600.0	0.0031019775	9.3059325	21.188856	3.9999505	chr10	chr10_111293417-111357892	64475	5096	92	3333	62	0.654042	1.6715
chr10:111357892-111379987	chr10_111357892_111379987	chr10	111357892.0	111379987.0	22095.0	22095.0	66285.0	66285.0	0.0	22.59245	22.171074	81.0	0.0012219959	3.6659878	20.907326	3.7194437	chr10	chr10_111357892-111379987	22095	5096	21	2518	7	0.494113	1.25877
chr10:111379987-111537695	chr10_111379987_111537695	chr10	111379987.0	111537695.0	157708.0	157708.0	473124.0	473124.0	0.0	25.09097	23.967751	375.0	0.00079260405	2.3778122	21.016607	3.8299108	chr10	chr10_111379987-111537695	157708	5096	3	3006	1	0.589874	0.979014
chr10:111537695-111741277	chr10_111537695_111741277	chr10	111537695.0	111741277.0	203582.0	203582.0	610746.0	610746.0	0.0	25.46388	24.311405	344.0	0.0005632456	1.6897368	21.15519	3.6725936	chr10	chr10_111537695-111741277	203582	5096	153	2557	126	0.501766	2.13352
chr10:11157177-11213078	chr10_11157177_11213078	chr10	11157177.0	11213078.0	55901.0	55901.0	167703.0	167703.0	0.0	51.87458	42.531478	2125.0	0.01267121	38.013631	22.840846	5.6006673	chr10	chr10_11157177-11213078	55901	5096	228	3010	161	0.590659	2.37057
chr10:111741277-111765156	chr10_111741277_111765156	chr10	111741277.0	111765156.0	23879.0	23879.0	71637.0	71637.0	0.0	23.03064	22.170027	42.0	0.00058628921	1.7588676	21.368405	3.566096	chr10	chr10_111741277-111765156	23879	5096	31	4717	17	0.925628	0.566957
chr10:111765156-111834137	chr10_111765156_111834137	chr10	111765156.0	111834137.0	68981.0	68981.0	206943.0	206943.0	0.0	22.96019	21.980358	47.0	0.00022711568	0.68134704	20.962412	3.6343803	chr10	chr10_111765156-111834137	68981	5096	111	2257	56	0.442896	2.68119
chr10:111834137-111975963	chr10_111834137_111975963	chr10	111834137.0	111975963.0	141826.0	141826.0	425478.0	425478.0	0.0	24.20016	23.524431	338.0	0.00079440065	2.383202	21.182116	3.6917398	chr10	chr10_111834137-111975963	141826	5096	203	2242	173	0.439953	2.30513
chr10:111975963-112086613	chr10_111975963_112086613	chr10	111975963.0	112086613.0	110650.0	110650.0	331950.0	331950.0	0.0	24.41029	23.836288	294.0	0.00088567555	2.6570267	21.034382	3.9237933	chr10	chr10_111975963-112086613	110650	5096	480	2177	309	0.427198	4.32842
chr10:112086613-112120036	chr10_112086613_112120036	chr10	112086613.0	112120036.0	33423.0	33423.0	100269.0	100269.0	0.0	22.30218	21.653513	43.0	0.0004288464	1.2865392	20.685123	3.7156969	chr10	chr10_112086613-112120036	33423	5096	23	3591	10	0.70467	1.50539
chr10:112120036-112192480	chr10_112120036_112192480	chr10	112120036.0	112192480.0	72444.0	72444.0	217332.0	217332.0	0.0	64.69449	56.299929	5634.0	0.025923472	77.770416	25.662104	4.6442672	chr10	chr10_112120036-112192480	72444	5096	6	2809	1	0.551217	1.67791
chr10:11213078-11251815	chr10_11213078_11251815	chr10	11213078.0	11251815.0	38737.0	38737.0	116211.0	116211.0	0.0	55.01153	45.569288	1010.0	0.0086910878	26.073263	24.424678	5.5302087	chr10	chr10_11213078-11251815	38737	5096	77	3730	51	0.731947	1.57853
chr10:112192480-112213891	chr10_112192480_112213891	chr10	112192480.0	112213891.0	21411.0	21411.0	64233.0	64233.0	0.0	25.85645	24.424497	200.0	0.0031136643	9.3409929	21.262328	4.910835	chr10	chr10_112192480-112213891	21411	5096	308	3055	171	0.59949	3.36662
chr10:112213891-112296822	chr10_112213891_112296822	chr10	112213891.0	112296822.0	82931.0	82931.0	248793.0	248793.0	0.0	45.22924	42.47533	2638.0	0.010603192	31.809577	23.923857	4.7653946	chr10	chr10_112213891-112296822	82931	5096	197	1932	136	0.379121	2.82515
chr10:112296822-112348236	chr10_112296822_112348236	chr10	112296822.0	112348236.0	51414.0	51414.0	154242.0	154242.0	0.0	48.3539	43.59066	1150.0	0.0074558162	22.367449	23.483046	4.3360856	chr10	chr10_112296822-112348236	51414	5096	146	2185	98	0.428768	2.36254
chr10:112348236-112448076	chr10_112348236_112448076	chr10	112348236.0	112448076.0	99840.0	99840.0	299520.0	299520.0	0.0	59.30181	54.142251	8311.0	0.02774773	83.243189	25.642494	5.5866555	chr10	chr10_112348236-112448076	99840	5096	1177	1390	848	0.272763	5.92052
chr10:112448076-112490967	chr10_112448076_112490967	chr10	112448076.0	112490967.0	42891.0	42891.0	128673.0	128673.0	0.0	43.43576	41.203188	1831.0	0.01422987	42.689609	22.590365	5.7255278	chr10	chr10_112448076-112490967	42891	5096	189	2583	112	0.506868	2.97657
chr10:112490967-112582601	chr10_112490967_112582601	chr10	112490967.0	112582601.0	91634.0	91634.0	274902.0	274902.0	0.0	58.15108	48.745855	6230.0	0.022662622	67.987865	21.887446	6.7250958	chr10	chr10_112490967-112582601	91634	5096	1100	3246	846	0.63697	4.38618
chr10:11251815-11269648	chr10_11251815_11269648	chr10	11251815.0	11269648.0	17833.0	17833.0	53499.0	53499.0	0.0	56.6671	44.710077	1617.0	0.030224864	90.674592	23.786493	7.1909123	chr10	chr10_11251815-11269648	17833	5096	208	1864	113	0.365777	3.56584
chr10:112582601-112628513	chr10_112582601_112628513	chr10	112582601.0	112628513.0	45912.0	45912.0	137736.0	137736.0	0.0	33.86352	27.544465	1867.0	0.013554917	40.66475	21.297431	6.0516299	chr10	chr10_112582601-112628513	45912	5096	67	4549	26	0.892661	0.933
chr10:112628513-112688667	chr10_112628513_112688667	chr10	112628513.0	112688667.0	60154.0	60154.0	180462.0	180462.0	0.0	57.04571	45.245456	3169.0	0.017560484	52.681451	21.944473	6.4191841	chr10	chr10_112628513-112688667	60154	5096	484	1693	286	0.332221	4.98006
chr10:112688667-112755873	chr10_112688667_112755873	chr10	112688667.0	112755873.0	67206.0	67206.0	201618.0	201618.0	0.0	32.75263	26.322591	3069.0	0.015221855	45.665566	21.352078	6.3495209	chr10	chr10_112688667-112755873	67206	5096	68	2725	40	0.534733	2.08972
chr10:1126899-1195026	chr10_1126899_1195026	chr10	1126899.0	1195026.0	68127.0	68127.0	204381.0	204381.0	0.0	59.14723	48.635585	1273.0	0.0062285633	18.68569	24.496834	4.127276	chr10	chr10_1126899-1195026	68127	5096	142	1842	109	0.36146	2.21955
chr10:11269648-11306660	chr10_11269648_11306660	chr10	11269648.0	11306660.0	37012.0	37012.0	111036.0	111036.0	0.0	50.39297	44.198588	1230.0	0.011077488	33.232465	25.18664	4.3579082	chr10	chr10_11269648-11306660	37012	5096	419	1148	252	0.225275	4.72114
chr10:112755873-112791878	chr10_112755873_112791878	chr10	112755873.0	112791878.0	36005.0	36005.0	108015.0	108015.0	0.0	26.52248	24.288921	2231.0	0.020654539	61.963616	21.342565	6.4350362	chr10	chr10_112755873-112791878	36005	5096	511	636	303	0.124804	5.94898
