block_id	recomb_rate_cm_per_mb	avi_top1_fraction	eqtl_variants_per_kb	shannon_entropy
chr1_22956887_23184826	0.20109	0.023282545	1.9391	2.966
chr1_23184826_23252434	0.502398	0.013834655	2.7955	2.26295
chr1_23252434_23389521	0.263498	0.03074933	2.0863	3.17167
chr1_23389521_23505348	0.730023	0.02576256	2.9786	0.537351
chr1_23505348_23559582	0.773176	0.034953473	1.5857	1.78921
chr1_23559582_23582700	2.49049	0.035556709	1.3842	1.52059
chr1_23582700_23609883	3.83173	0.013329409	0.515	1.68629
chr1_23609883_23642846	1.78301	0.011386504	0.9708	1.95447
chr1_23642846_23691734	0.686559	0.0017045764	2.0659	3.57622
chr1_23691734_23880376	0.325705	0.033401894	1.7865	1.59618
chr1_23880376_24063887	0.893078	0.018162399	3.4167	8.85746
chr1_24063887_24092278	0.879451	0.059748981	3.0644	2.87748
chr1_24092278_24121857	1.95053	0.039566359	2.6032	5.07889
chr1_24121857_24141939	0.816049	0.021661189	2.1412	1.70946
chr1_24141939_24181986	1.79396	0.015839722	3.0714	2.31955
chr1_24181986_24199645	7.45605	0.0072295524	2.888	0.877955
chr1_24199645_24209542	9.45957	0.012192247	2.1219	2.78596
chr1_24209542_24248855	1.96919	0.0038664055	1.1192	3.12368
chr1_24248855_24321278	1.09627	0.0092235892	2.2231	4.27296
chr1_24321278_24336413	3.75981	0.02891752	1.0572	1.78282
chr1_24336413_24471893	0.865509	0.025757799	3.0779	5.42421
chr1_24471893_24552944	1.19704	0.0089984495	2.6033	4.07887
chr1_24552944_24577764	2.01869	0.0086892291	5.9226	2.61107
chr1_24577764_24688927	0.749973	0.028402736	3.0316	5.48744
chr1_24688927_24859178	0.415779	0.0082114055	1.533	1.66518
chr1_24859178_24897519	2.34289	0.0027907462	2.243	6.74077
chr1_24897519_24939955	1.50711	0.041544915	1.1076	3.82489
chr1_24939955_24980073	2.10112	0.015446101	1.346	1.49123
chr1_24980073_25016163	4.83606	0.0076106031	1.136	5.16666
chr1_25016163_25073178	1.43874	0.012137157	2.3152	2.52162
chr1_25073178_25098398	5.87261	0.0098598996	2.2205	1.71055
chr1_25098398_25187440	2.66631	0.006045836	1.898	2.78365
chr1_25187440_25412573	0.812308	0.013082637	1.6124	2.57246
chr1_25412573_25553165	1.04571	0.018588066	2.5108	2.0616
chr1_25553165_25582314	2.26687	0.032556863	3.019	1.48397
chr1_25582314_25677265	1.14559	0.0080287025	2.833	1.43192
chr1_25677265_25746952	0.976214	0.008916058	1.8368	1.79134
chr1_25746952_25785479	1.07978	0.027149791	3.3743	3.70578
chr1_25785479_25923568	0.647062	0.031088646	2.5418	0.980105
chr1_25923568_26011814	0.454457	0.011517047	2.5837	1.72937
chr1_26011814_26061134	1.10402	0.048175182	2.7372	1.74626
chr1_26061134_26154619	0.862192	0.021465119	2.4175	1.8499
chr1_26154619_26201372	0.91148	0.073735019	3.5292	2.8788
chr1_26201372_26354781	0.685161	0.03777701	3.4027	5.8394
chr1_26354781_26389381	3.13707	0.027899807	4.1329	1.96077
chr1_26389381_26420316	3.57903	0.033209418	2.8123	3.2149
chr1_26420316_26576921	0.459626	0.030345987	2.369	5.23045
chr1_26576921_26661155	1.64915	0.0061891081	1.5908	3.33428
chr1_26661155_26888588	0.0573479	0.048937489	1.363	5.47895
chr1_26888588_27076911	1.11251	0.029086552	2.1559	2.78484
chr1_27076911_27199878	0.346704	0.020070425	1.7159	1.875
chr1_27199878_27353463	0.305658	0.028590032	2.0445	0.274221
chr1_27353463_27372521	2.98943	0.14107811	2.8335	4.20394
chr1_27372521_27513318	0.251531	0.031163069	1.6975	1.02097
chr1_27513318_27644093	0.50954	0.081394252	1.4682	3.13053
chr1_27644093_27872742	0.610674	0.015227124	1.9812	1.72623
chr1_27872742_27946911	0.67811	0.021626286	4.2201	2.12437
chr1_27946911_28097691	0.710786	0.020219304	2.1422	2.5349
chr1_28097691_28132596	2.90907	0.0055961419	1.9768	3.17681
chr1_28132596_28307639	0.420625	0.018387863	2.3537	2.86836
chr1_28307639_28567060	0.117408	0.015568002	2.9026	1.95724
chr1_28567060_28748471	0.300203	0.026277348	1.6206	1.50997
chr1_28748471_28843366	0.445027	0.0053286966	2.4237	3.15284
chr1_28843366_28862203	6.09584	0.019376759	4.1408	2.4289
chr1_28862203_29134621	0.131325	0.017728882	2.0703	3.68863
chr1_29134621_29254578	0.200457	0.027793293	2.5259	1.79884
chr1_29254578_29306828	2.19869	0.039968102	1.6268	2.40705
chr1_29306828_29359145	2.63082	0.025651318	1.8159	2.88261
chr1_29359145_29392143	4.91303	0.00073741843	0.5152	6.04973
chr1_29392143_29446294	5.21116	0.00094181086	1.1819	6.38195
chr1_29446294_29467735	3.46569	0.00094833885	0.3731	3.2973
chr1_29467735_29509484	1.78835	0.0031617524	0.6228	3.12256
chr1_29509484_29545980	1.08328	0.0014522139	0.4658	1.86116
chr1_29545980_29603446	0.872647	0.0025776887	0.2784	3.85172
chr1_29603446_29642591	0.381456	0.0007834121	0.1788	2.86117
chr1_29642591_29689221	3.35257	0.0019229395	1.2009	2.35579
chr1_29689221_29705588	4.31757	0.0012830696	0.0611	3.86605
chr1_29705588_29726287	0.690629	0.0045734899	0.4831	3.01602
chr1_29726287_29772566	0.584975	0.0013541059	0.1513	3.29964
chr1_29772566_29807341	1.90136	0.0011981788	0.3738	2.09879
chr1_29807341_29834519	0.892495	0.0011896877	0.0736	0.974873
chr1_29834519_29850961	1.53353	0.0012569436	0.1825	2.42207
chr1_29850961_29884765	1.13275	0.0021595078	0.2367	1.49806
chr1_29884765_29897989	1.72669	7.5620085e-05	0.3025	0.912581
chr1_29897989_29930511	2.60503	0.00021523892	0.1537	2.61674
chr1_29930511_29986565	1.52646	0.0021526861	0.1249	3.56134
chr1_29986565_30048724	1.22827	0.00055234694	0.8366	2.65066
chr1_30048724_30067736	2.33883	0.00070131145	0.9468	2.63014
chr1_30067736_30105771	1.22533	0.00091144122	0.3681	5.59374
chr1_30105771_30135638	2.25284	0.0017856944	0.1004	2.11356
chr1_30135638_30182822	0.780798	0.0007629705	0.0424	1.93569
chr1_30182822_30209893	1.50237	0.0014652827	0.0	1.95019
chr1_30209893_30272421	2.2958	0.00069302286	0.4638	4.89523
chr1_30272421_30320249	2.84799	0.00040422626	0.0418	6.0504
chr1_30320249_30344855	1.50674	0.0010024655	1.0567	3.23113
chr1_30344855_30418708	1.39143	0.0010516386	2.6945	0.773129
chr1_30418708_30445177	4.08929	0.00026446031	0.4911	2.73278
chr1_30445177_30471515	1.36315	5.062394e-05	0.1139	1.56415
chr1_30471515_30515518	0.731711	0.00033331061	0.0455	2.11118
chr1_30515518_30525249	22.1458	0.0029116569	0.3083	4.81343
chr1_30525249_30589943	1.08575	0.00071103966	1.4375	1.71273
chr1_30589943_30644117	1.5261	0.0010398592	0.7014	3.29282
chr1_30644117_30692380	1.69545	0.001319161	0.5802	3.48382
chr1_30692380_30749469	5.12467	0.028721236	1.3663	3.94165
chr1_30749469_30785980	3.74207	0.010699972	2.465	1.56695
chr1_30785980_30844633	2.41846	0.0055410635	2.1994	3.71487
chr1_30844633_30866768	3.23834	0.0058730517	2.2137	2.87462
chr1_30866768_30891649	2.75218	0.039199925	1.2861	1.51571
chr1_30891649_30904022	3.19041	0.0088364449	0.8082	3.84806
chr1_30904022_31103173	0.215402	0.02039491	1.6118	3.24522
chr1_31103173_31165822	1.53522	0.0007076463	1.2929	2.37705
chr1_31165822_31214812	1.54332	0.014220589	3.3476	1.99245
chr1_31214812_31432326	0.353059	0.017131464	3.2412	3.70085
chr1_31432326_31547339	0.892539	0.0032547045	4.0604	1.91291
chr1_31547339_31576820	2.51005	0.0072249924	2.8493	3.4185
chr1_31576820_31642211	0.948308	0.045439485	1.881	3.96417
chr1_31642211_31690310	1.34466	0.061290256	2.2662	2.46068
chr1_31690310_31800425	0.631134	0.068204453	1.2532	4.83189
chr1_31800425_31851366	0.561787	0.0067201926	2.7679	2.24137
chr1_31851366_31972914	0.774929	0.013215629	1.4069	4.92612
chr1_31972914_32087440	0.0858733	0.023310573	1.5455	3.49074
chr1_32087440_32248405	0.10972	0.040973711	1.2363	1.06456
chr1_32248405_32401035	0.309653	0.04175457	1.1204	6.91755
chr1_32401035_32427513	0.76466	0.0008182894	2.3038	1.28611
chr1_32427513_32599883	1.47169	0.011471447	2.0247	1.81187
chr1_32599883_32693175	0.305119	0.024064228	2.7869	1.13357
chr1_32693175_32753819	1.888	0.021271684	1.9623	0.0810275
chr1_32753819_32884582	0.150914	0.04006485	1.5065	1.18246
chr1_32884582_32984662	0.355533	0.03217093	1.5388	1.99244
chr1_32984662_33073363	0.0840206	0.012916051	1.8151	2.07791
chr1_33073363_33132187	0.279655	0.022116823	1.19	3.21968
chr1_33132187_33225097	0.49102	0.016941126	1.7436	1.50777
chr1_33225097_33292605	0.608477	0.020308704	1.6887	0.921996
chr1_33292605_33455601	0.58022	0.02686569	3.2025	4.31427
chr1_33455601_33520932	0.657472	0.030506192	1.9593	0.950648
chr1_33520932_33555686	5.19075	0.036724789	2.1293	2.8257
chr1_33555686_33579016	3.77742	0.03717674	3.5577	1.50121
chr1_33579016_33592867	9.56865	0.029456357	0.722	2.61655
chr1_33592867_33636127	2.15677	0.033903529	0.3467	3.88357
chr1_33636127_33689901	0.958463	0.014591934	0.1302	1.34735
chr1_33689901_33717407	2.55074	0.031253787	0.8362	2.09292
chr1_33717407_33755615	3.54357	0.023450586	0.2617	3.15277
chr1_33755615_33780621	4.58258	0.0085579461	1.5196	4.43957
chr1_33780621_33789100	17.1622	0.012973228	0.3538	1.39719
chr1_33789100_33829273	2.67916	0.012578929	3.46	0.781728
chr1_33829273_33866929	0.605575	0.012428298	3.7179	0.450308
chr1_33866929_33884620	1.70158	0.003391555	1.1305	1.40715
chr1_33884620_33908376	4.63835	0.011604086	1.4733	2.99127
chr1_33908376_33922263	2.74364	0.014017906	0.216	3.99656
chr1_33922263_33962742	6.22807	0.004866721	0.1976	6.3715
chr1_33962742_34010171	0.850945	0.0037600062	1.0331	3.28774
chr1_34010171_34073757	2.46881	0.0048018956	0.5976	3.41759
chr1_34073757_34103499	3.71552	0.0077667944	0.5716	1.99862
chr1_34103499_34150650	0.984076	0.0017956494	0.106	1.46035
chr1_34150650_34174661	6.64636	0.019435536	0.5414	2.72615
chr1_34174661_34211879	4.74292	0.020832214	0.5105	4.3118
chr1_34211879_34261838	1.24359	0.0041901026	1.5012	0.594836
chr1_34261838_34332413	1.14325	0.0026921714	1.1761	2.45204
chr1_34332413_34350293	11.1366	0.00065249814	0.2796	0.992579
chr1_34350293_34421143	0.789985	0.0024700071	0.861	2.1959
chr1_34421143_34475099	1.79419	0.0013591321	0.3707	3.62504
chr1_34475099_34575721	1.1349	0.001023633	0.3578	3.19461
chr1_34575721_34594533	1.96587	0.0019845489	0.2126	1.29903
chr1_34594533_34626805	2.09307	0.0025615601	0.1239	2.62322
chr1_34626805_34652681	1.7808	0.0041737517	1.3526	2.4315
chr1_34652681_34740580	1.63047	0.0038680759	1.0125	3.47228
chr1_34740580_34776983	1.57114	0.026563745	3.1041	7.08498
chr1_34776983_34802507	3.0041	0.04915635	4.153	2.85467
chr1_34802507_34842990	0.86203	0.0064636185	4.0264	1.90347
chr1_34842990_34854344	9.66958	0.026598556	3.0826	3.05912
chr1_34854344_34903159	3.64893	0.042773738	1.3725	4.95544
chr1_34903159_34913978	5.4331	0.092768894	0.3697	2.98741
chr1_34913978_35168336	0.862397	0.018515898	2.0915	2.63704
chr1_35168336_35557823	0.56965	0.024848069	1.4943	4.3258
chr1_35557823_35861761	0.400579	0.031500942	1.6648	1.63557
chr1_35861761_36119476	0.142376	0.035862613	1.2223	1.59178
chr1_36119476_36210889	2.3698	0.038389872	1.7612	5.37596
chr1_36210889_36392266	0.967695	0.033139079	1.2405	7.33227
chr1_36392266_36469807	0.558395	0.029597245	4.7459	1.731
chr1_36469807_36524557	1.73158	0.01738204	2.758	5.80906
chr1_36524557_36555030	4.56683	0.0008969689	0.7548	4.24911
chr1_36555030_36579125	5.90934	0.00881234	1.1206	5.60279
chr1_36579125_36614714	2.55211	0.0075585153	0.1686	3.51916
chr1_36614714_36670822	0.813027	0.0061250921	0.5703	2.13518
chr1_36670822_36732751	0.60576	0.0053717429	0.662	2.78494
chr1_36732751_36803422	0.774826	0.01120686	0.3113	1.55063
chr1_36803422_36859334	4.11558	0.031209758	0.8406	4.02188
chr1_36859334_36954256	3.80588	0.013393453	0.2844	1.11341
chr1_36954256_36984084	4.46404	0.0095436056	0.8717	4.67653
chr1_36984084_37053734	0.420752	0.016769562	1.8378	4.7943
chr1_37053734_37079522	4.73191	0.0052737707	0.8919	4.60643
chr1_37079522_37131159	3.11825	0.0065586046	0.6584	3.06443
chr1_37131159_37192362	1.15498	0.0038396811	0.5065	2.52829
chr1_37192362_37225848	0.537918	3.9817635e-05	1.2543	1.63548
chr1_37225848_37311000	0.261635	0.0087647188	1.926	5.44143
chr1_37311000_37348933	2.11276	0.0055272893	1.5817	3.23676
chr1_37348933_37432232	0.991124	0.0029652217	2.0528	3.25328
chr1_37432232_37485060	0.837483	0.026059413	2.6312	2.21922
chr1_37485060_37557454	0.106403	0.026263687	2.4173	2.53236
chr1_37557454_37630675	0.687402	0.04286111	2.1442	2.02957
chr1_37630675_37678016	2.19083	0.01657478	2.0278	4.98559
chr1_37678016_37731957	2.12016	0.040643172	3.2814	3.50975
chr1_37731957_37945773	0.447196	0.034319228	2.2356	3.04667
chr1_37945773_38001236	3.71184	0.045513826	3.1372	0.543013
chr1_38001236_38093722	3.07637	0.041671172	0.8001	3.54296
chr1_38093722_38136523	3.32174	0.032390209	0.9813	4.81621
chr1_38136523_38191879	1.38618	0.010242792	0.1084	2.82776
chr1_38191879_38217049	1.94042	0.021705734	0.1192	0.226954
chr1_38217049_38265833	2.30822	0.015203072	0.615	5.88992
chr1_38265833_38356696	1.56611	0.012010756	0.4732	3.67553
chr1_38356696_38409958	1.48194	0.0057013756	0.1127	1.97558
chr1_38409958_38448157	1.82206	0.0043456635	1.9896	0.730402
chr1_38448157_38466946	4.0022	0.0081785442	0.3726	5.18519
chr1_38466946_38485459	9.36331	0.015808711	1.7285	2.79591
chr1_38485459_38585114	2.62162	0.017828174	0.291	10.1113
chr1_38585114_38610643	4.17163	0.0069985768	0.4309	2.00342
chr1_38610643_38680242	1.26185	0.0045833992	0.9052	4.15505
chr1_38680242_38743818	1.41168	0.014035695	0.5663	2.53138
chr1_38743818_38752060	2.94345	0.011566772	0.2427	0.999864
chr1_38752060_38783041	1.09007	0.0063372174	0.8392	2.69316
chr1_38783041_38822759	3.31362	0.016482871	0.705	5.24737
chr1_38822759_38868139	0.941369	0.039231673	1.4323	1.48197
chr1_38868139_38921118	1.95978	0.024361854	2.9257	4.22814
chr1_38921118_38944484	2.58864	0.0073325915	3.2526	2.33931
chr1_38944484_39084589	3.24599	0.009828343	3.4688	2.21679
chr1_39084589_39500089	0.261889	0.044048937	1.627	1.60494
chr1_39500089_39627659	0.368641	0.027537822	2.5711	1.82493
chr1_39627659_39672930	1.01821	0.034959834	2.5182	5.47975
chr1_39672930_39698771	5.83671	0.033744824	4.5277	1.30504
chr1_39698771_39733674	3.28089	0.0044790801	2.1202	3.23252
chr1_39733674_39791400	0.978959	0.041408262	3.8631	2.49916
chr1_39791400_39825196	4.66658	0.0052767586	5.1189	1.91585
chr1_39825196_39912063	0.220643	0.033979148	2.924	2.76285
chr1_39912063_39977534	2.08655	0.025940238	1.9856	2.83322
chr1_39977534_40082108	0.995036	0.019271839	3.0313	2.43216
chr1_40082108_40107462	0.511591	0.015250717	4.4569	1.90528
chr1_40107462_40299839	0.661298	0.029206541	1.4867	2.44628
chr1_40299839_40344186	2.99246	0.03918341	4.104	2.7029
chr1_40344186_40425466	1.71364	0.021395177	1.8947	1.76235
chr1_40425466_40457519	0.86869	0.0059588806	2.0279	5.43632
chr1_40457519_40564815	1.24417	0.021389427	3.5696	1.70892
chr1_40564815_40622533	0.844087	0.0027663236	3.1359	3.38715
chr1_40622533_40666553	0.206793	0.032220203	2.5216	2.18901
chr1_40666553_40785843	0.405024	0.024114902	2.473	0.882535
chr1_40785843_40816897	2.26364	0.013739508	2.0609	2.66715
chr1_40816897_40832838	4.79651	0.08399724	2.6347	2.1985
chr1_40832838_40853380	7.28902	0.029354493	0.2921	2.04621
chr1_40853380_40881556	2.19078	0.015781753	4.2589	2.42078
chr1_40881556_40918052	1.00728	0.0046397779	2.7948	3.91351
chr1_40918052_40955256	5.48916	0.0089864889	2.9298	3.66553
chr1_40955256_40987208	1.01458	0.013541145	4.0686	3.30801
chr1_40987208_41282752	0.349917	0.013930244	2.3584	1.39124
chr1_41282752_41365342	0.834136	0.016135933	3.2692	1.57613
chr1_41365342_41386275	1.06286	0.074396089	2.6274	3.57638
chr1_41386275_41416635	1.48941	0.026108915	1.5481	2.25541
chr1_41416635_41450211	1.75576	0.0051326344	1.1913	1.2556
chr1_41450211_41509505	2.33147	0.022706064	2.0407	1.49121
chr1_41509505_41637206	0.689306	0.031662503	1.9655	3.68942
chr1_41637206_41668182	0.846781	0.014828685	2.3244	2.46262
chr1_41668182_41806493	1.06255	0.0092304059	1.9377	3.49511
chr1_41806493_41888399	1.19363	0.0075086074	2.0145	0.854265
chr1_41888399_42041758	0.367791	0.0050730639	1.9953	1.96722
chr1_42041758_42161609	0.35537	0.0028507619	1.1097	3.63727
chr1_42161609_42416445	0.497545	0.013742171	1.9974	7.73295
chr1_42416445_42543945	0.271575	0.015618301	3.2	1.4783
chr1_42543945_42616565	0.21622	0.008363169	3.4701	2.0585
chr1_42616565_42763014	0.243299	0.029259333	2.1646	2.54373
chr1_42763014_42835783	0.317653	0.023686826	2.3499	2.33729
chr1_42835783_42852122	2.09772	0.058245099	1.0405	0.0
chr1_42852122_42900608	2.2418	0.0066410923	2.2274	1.73129
chr1_42900608_42932805	5.04517	0.035520908	2.112	2.17123
chr1_42932805_42994483	1.42269	0.010279192	3.6642	3.42619
chr1_42994483_43058261	3.33884	0.0084459636	2.007	6.94429
chr1_43058261_43098407	1.30783	0.0048074528	4.5085	1.80465
chr1_43098407_43198448	0.403468	0.017582791	5.1679	3.55589
chr1_43198448_43232297	1.43966	0.040001182	4.0178	2.55401
chr1_43232297_43292284	2.88844	0.023327276	2.6172	0.722553
chr1_43292284_43315969	2.14687	0.070832454	1.7311	2.7245
chr1_43315969_43484139	0.155402	0.074894452	1.3023	2.77659
chr1_43484139_43544785	0.573514	0.0078598204	1.7808	3.44883
chr1_43544785_43606125	0.47074	0.062536681	3.3257	1.46907
chr1_43606125_43661926	0.26596	0.047143719	3.4229	1.46897
chr1_43661926_43783081	0.155498	0.02018076	2.2533	2.59107
chr1_43783081_43945917	0.171661	0.017449049	2.8741	5.98321
chr1_43945917_44021596	1.78159	0.10717196	2.1538	2.65793
chr1_44021596_44076324	2.40731	0.011438386	3.1976	5.224
chr1_44076324_44121840	1.40615	0.0018601517	2.966	2.08439
chr1_44121840_44390380	0.248996	0.033137211	1.6087	1.86172
chr1_44390380_44412877	6.3858	0.062304604	1.8669	1.34545
chr1_44412877_44430987	2.68656	0.040622124	1.0491	0.758078
chr1_44430987_44500802	1.66681	0.0099978515	1.1316	3.87571
chr1_44500802_44526309	4.44254	0.056520432	1.8818	6.08203
chr1_44526309_44546601	2.84159	0.045732308	1.0842	1.62749
chr1_44546601_44597262	2.32633	0.021627419	2.3884	4.23197
chr1_44597262_44616734	3.3512	0.060856615	1.7461	3.23967
chr1_44616734_44701471	0.87079	0.063057854	2.2186	3.33441
chr1_44701471_44809879	0.391357	0.051629031	2.6843	2.00659
chr1_44809879_45015501	0.108156	0.035610651	2.845	2.03792
chr1_45015501_45301250	0.217037	0.011388783	2.0333	2.169
chr1_45301250_45545333	0.217808	0.021840931	2.4418	3.99577
chr1_45545333_46140056	0.107962	0.01977167	2.2347	2.31884
chr1_46140056_46182221	0.789675	0.01577928	1.9685	1.52381
chr1_46182221_46332794	0.559758	0.046885342	1.3349	1.63479
chr1_46332794_46432391	0.961505	0.022393579	4.1266	0.572255
chr1_46432391_46516768	1.586	0.028811169	2.631	7.25595
chr1_46516768_46628029	1.20346	0.032521129	2.5526	5.82663
chr1_46628029_46745998	0.843787	0.020200222	3.0008	3.60113
chr1_46745998_46789585	4.0646	0.001713049	1.2848	3.24648
chr1_46789585_46806513	1.11472	0.0063208885	3.9579	1.33255
chr1_46806513_47016625	0.358836	0.0080068408	2.1703	3.21369
chr1_47016625_47179230	1.28926	0.012191097	2.9642	3.24704
chr1_47179230_47243454	1.849	0.029594336	2.2266	1.68761
chr1_47243454_47390939	0.236996	0.017043541	3.2207	1.85722
chr1_47390939_47477073	0.744364	0.023200285	1.8692	6.26977
chr1_47477073_47536532	2.26382	0.015467241	2.3041	1.41159
chr1_47536532_47597180	3.37036	0.019269665	0.4947	1.38208
chr1_47597180_47632133	3.82382	0.0058745554	1.03	6.0365
chr1_47632133_47748064	3.07937	0.012058897	1.0955	6.88412
chr1_47748064_47891364	1.09711	0.012328448	1.9958	2.6817
chr1_47891364_47960153	0.163572	0.0076998745	2.0352	0.84692
chr1_47960153_48016201	1.01515	0.024235179	1.8556	2.61964
chr1_48016201_48055478	3.64563	0.011244919	1.4767	2.72132
chr1_48055478_48089823	2.55113	0.013257631	2.009	6.78139
chr1_48089823_48257489	0.407204	0.0089423815	3.7098	0.586442
chr1_48257489_48486529	0.154711	0.0071035627	2.7026	3.6442
chr1_48486529_48512516	2.61934	0.0068367517	3.5402	0.880451
chr1_48512516_48536108	2.31767	0.0058070532	1.3988	3.18718
chr1_48536108_48589135	1.10426	0.0067324193	0.7166	5.40915
chr1_48589135_48601707	1.28514	0.015908368	1.1136	1.74251
chr1_48601707_48617399	4.62379	0.0038236044	0.2549	1.54255
chr1_48617399_48699551	0.863943	0.0089508878	0.1582	4.25449
chr1_48699551_48749487	2.44719	0.014919096	0.5407	0.476436
chr1_48749487_48942314	0.460029	0.010439409	0.975	1.87269
chr1_48942314_49334611	0.119277	0.002135287	0.6449	3.64225
chr1_49334611_50126929	0.0608238	0.0029983752	0.2461	2.00508
chr1_50126929_50179219	0.819857	0.01935998	0.4972	1.88981
chr1_50179219_50358656	0.649257	0.015595074	0.6632	2.545
chr1_50358656_50999968	0.0805852	0.011760786	1.4642	2.98235
chr1_50999968_51069063	0.297438	0.0012446631	2.1275	2.98407
chr1_51069063_51314831	0.174642	0.010691655	1.9897	6.40942
chr1_51314831_51557740	0.250706	0.01327246	3.0135	3.21967
chr1_51557740_51798392	0.345182	0.015514796	1.5292	8.60376
chr1_51798392_51880682	0.288833	0.027358529	2.2725	2.2344
chr1_51880682_51965715	0.321743	0.0075656902	2.7284	1.28093
chr1_51965715_52252149	0.123839	0.011227717	2.2658	6.19283
chr1_52252149_52650223	0.231848	0.025536291	2.1127	4.07001
chr1_52650223_52694152	1.91335	0.014713136	2.891	4.55149
chr1_52694152_52723625	0.245742	0.0065257467	3.3929	2.86981
chr1_52723625_52981467	0.143802	0.017345248	3.1104	3.06591
chr1_52981467_53070246	1.37996	0.011380319	5.8347	2.18461
chr1_53070246_53116214	1.459	0.049498202	5.4386	1.43073
chr1_53116214_53130057	1.18692	0.0062606853	3.3952	0.0
chr1_53130057_53168076	2.1121	0.008092445	5.392	2.25054
chr1_53168076_53188901	2.3119	0.0018887555	1.9208	2.21775
chr1_53188901_53287319	0.484404	0.044256809	1.8188	2.31416
chr1_53287319_53297645	4.46681	0.032926593	3.1958	1.42162
chr1_53297645_53312067	3.86913	0.015832293	3.2589	2.20341
chr1_53312067_53347413	3.59315	0.0096852072	3.876	4.0678
chr1_53347413_53370827	2.07723	0.0027191709	2.8188	1.86606
chr1_53370827_53404698	1.85832	0.0029228544	1.6533	1.37258
