block_id	genes_per_kb	n_genes_tss	avi_top1_fraction	avi_mean	eqtl_variants_per_kb
chr1_151163379_151341942	0.0728034	11	0.053717735	6.3101416	1.4113
chr1_15123295_15180914	0.0520662	3	0.0052413266	4.4859709	6.3694
chr1_151341942_151481687	0.0500912	6	0.04252269	5.682381	2.2255
chr1_151481687_151528279	0.0429258	2	0.028459821	5.399844	2.597
chr1_151528279_151565890	0.13294	4	0.04178742	6.3300351	2.5259
chr1_151565890_151756280	0.0472714	8	0.025577324	5.6543955	2.4003
chr1_151756280_151812518	0.213379	10	0.062437024	6.9013541	3.4141
chr1_15180914_15211362	0.0656858	1	0.0041272552	4.6329487	5.0578
chr1_151812518_151859764	0.105829	5	0.057098308	6.8450197	2.8362
chr1_151859764_152022772	0.0429427	7	0.0070323747	5.0333434	2.9692
chr1_152022772_152169611	0.074912	9	0.01629449	5.0069246	1.1373
chr1_15211362_15244771	0.0897962	2	0.016771928	4.8762534	6.4354
chr1_152169611_152346526	0.0226097	3	0.0092323055	4.6242826	3.5723
chr1_152346526_152429219	0.0483717	3	0.014257555	4.403153	2.1888
chr1_152429219_152481297	0.019202	0	0.0014529488	3.4644066	3.706
chr1_15244771_15293528	0.0205099	0	0.0080945642	4.6157279	4.7173
chr1_152481297_152564308	0.0240932	2	0.0055253721	3.4515533	3.373
chr1_152564308_152706657	0.0772749	11	0.004268851	3.253677	2.9505
chr1_152706657_152806050	0.0905496	8	0.01368641	3.7268403	2.7064
chr1_152806050_152918092	0.0714018	8	0.0073008336	3.6189135	2.9453
chr1_152918092_153088759	0.064453	11	0.0070624862	3.6071526	4.5703
chr1_15293528_15322535	0.0344744	0	0.015490514	4.4334695	1.4824
chr1_153088759_153170805	0.0487531	4	0.0041196402	3.4502493	4.3268
chr1_153170805_153195389	0.0406769	1	0.00079997831	3.0454641	1.9525
chr1_153195389_153207167	0.0849041	1	0.012028075	3.4449424	1.3585
chr1_153207167_153242812	0.0561089	2	0.0083602188	4.0373873	3.5068
chr1_15322535_15360068	0.0799297	2	0.022460235	5.5265536	1.1989
chr1_153242812_153296708	0.0185543	1	0.0064630647	3.8270461	2.4121
chr1_153296708_153356595	0.0500943	3	0.017338209	4.2937102	4.3749
chr1_153356595_153432332	0.0924251	7	0.010545264	3.9033781	2.3238
chr1_153432332_153493087	0.0329191	2	0.0029791787	3.6332589	2.2385
chr1_153493087_153549476	0.106404	5	0.021682716	5.0934928	2.6424
chr1_153549476_153604530	0.054492	2	0.0084341434	4.6869225	2.3068
chr1_15360068_15419366	0.0505919	2	0.022721396	5.4772294	3.3053
chr1_153604530_153697023	0.12974	12	0.069662929	6.9713734	2.1839
chr1_153697023_153780603	0.0837521	7	0.051268246	6.0449759	1.675
chr1_153780603_153986884	0.0969551	20	0.045715957	6.2572078	1.6725
chr1_153986884_154144396	0.0380923	5	0.019329744	4.5428914	1.4221
chr1_154144396_154307499	0.0735731	12	0.045484551	6.1087472	1.5757
chr1_15419366_15470313	0.078513	3	0.030397603	5.0404764	2.4535
chr1_154307499_154421820	0.0787257	9	0.037065223	5.4247746	3.0878
chr1_154421820_154465420	0.0229358	0	0.017568807	5.4334639	3.0963
chr1_154465420_154572764	0.0745268	7	0.038859492	5.5982622	2.7575
chr1_154572764_154680517	0.0371219	3	0.020908931	4.6560659	2.3016
chr1_154680517_154727227	0.0214087	0	0.01641333	5.1487153	1.4986
chr1_15470313_15742120	0.0662235	15	0.02976254	5.2572095	3.359
chr1_154727227_154738446	0.0891345	0	0.027007755	5.9849108	0.3565
chr1_154738446_154780432	0.0238175	0	0.01173407	4.7894666	1.2861
chr1_154780432_154795358	0.0669972	0	0.0024565635	4.4814116	2.8139
chr1_154795358_154814660	0.0518081	0	0.0050771941	4.6623997	0.9844
chr1_154814660_154829845	0.0658545	0	0.0062122709	4.4041089	3.0293
chr1_154829845_154857743	0.0358449	0	0.0055798504	4.7702691	3.4053
chr1_154857743_155007875	0.0932513	14	0.052074175	6.3232069	1.7185
chr1_155007875_155056777	0.102245	4	0.11109293	8.3851192	1.6768
chr1_155056777_155134074	0.0776227	5	0.052654049	6.6803877	1.9794
chr1_155134074_155171824	0.15894	3	0.02792053	4.8592508	2.1722
chr1_155171824_155701887	0.0679165	36	0.050804653	5.9513659	1.7828
chr1_155701887_155870164	0.0356555	5	0.032014674	5.115563	1.8065
chr1_155870164_156000217	0.0922701	10	0.052183853	6.2705946	1.5301
chr1_156000217_156049284	0.101901	3	0.033478033	5.3157626	1.5897
chr1_156049284_156113677	0.0776482	5	0.056921301	7.1228941	1.2734
chr1_156113677_156146697	0.0302847	0	0.068544317	6.8681581	3.3313
chr1_156146697_156186303	0.0252487	1	0.044723863	6.5258136	1.7927
chr1_156186303_156236927	0.0790139	4	0.024296776	5.2923301	2.884
chr1_156236927_156366342	0.0772708	7	0.050499041	5.6728775	2.1868
chr1_156366342_156385768	0.102955	2	0.050276262	6.1593854	2.9342
chr1_156385768_156425952	0.0746566	2	0.017801447	5.276383	1.3189
chr1_156425952_156508385	0.0606553	5	0.043328117	6.2910906	1.3587
chr1_156508385_156581300	0.0411438	3	0.041340373	5.5709822	3.4561
chr1_156581300_156644035	0.127521	6	0.043367604	5.502953	2.7258
chr1_156644035_156675791	0.12596	2	0.078273922	7.6171346	1.7949
chr1_156675791_156693486	0.169539	3	0.037618913	5.3095817	2.7126
chr1_156693486_156713524	0.149716	2	0.030142729	6.0578411	1.8964
chr1_156713524_156808319	0.0738436	6	0.047354818	6.1228827	2.479
chr1_156808319_156845318	0.0810833	2	0.045487716	5.7902716	2.3514
chr1_156845318_156867624	0.089662	1	0.088884904	7.6096291	0.7621
chr1_156867624_156913701	0.0434056	1	0.073702715	6.8271518	2.2137
chr1_156913701_157096955	0.0436553	6	0.02649692	5.1715076	3.0777
chr1_157096955_157184395	0.0571821	5	0.023372217	5.568073	0.9263
chr1_157184395_157232664	0.0828689	1	0.00055936522	3.2306046	1.8438
chr1_157232664_157288452	0.053775	2	0.0012069501	3.9387887	4.9652
chr1_157288452_157361252	0.0137363	1	0.00076007326	3.7992288	2.7747
chr1_157361252_157427399	0.0151178	1	0.0018342984	3.6798526	1.0431
chr1_15742120_15799466	0.069752	4	0.026808031	5.2799555	2.7378
chr1_157427399_157489588	0.01608	1	0.00055208049	3.6956097	0.8362
chr1_157489588_157508733	0	0	0.00074867241	4.1429015	0.4701
chr1_157508733_157570833	0.0161031	1	0.013134729	4.1630209	4.0258
chr1_157570833_157703838	0.0375926	5	0.0079921807	3.6748439	3.0751
chr1_157703838_157847087	0.0349043	4	0.013638257	4.104818	1.4869
chr1_157847087_157921935	0.0267208	2	0.00090405444	3.6564094	1.1089
chr1_157921935_158006953	0.0352866	3	0.0047911423	4.2157922	1.0116
chr1_15799466_16040454	0.0663933	16	0.046588765	6.0513006	3.7097
chr1_158006953_158050376	0.0460585	1	0.012566305	5.6755065	0.2073
chr1_158050376_158082077	0.0315447	0	0.012418115	5.1900334	0.1262
chr1_158082077_158111421	0.0340785	0	0.051651672	5.6241698	0.3408
chr1_158111421_158177156	0.0456378	2	0.0036763774	4.2394429	1.7799
chr1_158177156_158258602	0.0613904	5	0.0081649191	4.0518861	5.9303
chr1_158258602_158395907	0.0291322	4	0.007074275	3.6713678	2.8695
chr1_1583825_1958353	0.0640807	23	0.032367851	4.7313711	2.8382
chr1_158395907_158410638	0.0678841	1	0.021858665	3.9106819	2.6475
chr1_158410638_158579474	0.0710749	11	0.010866561	3.4070183	3.4234
chr1_158579474_158649201	0.0430249	2	0.030710246	3.9777541	2.4237
chr1_158649201_158731630	0.0606583	5	0.028258663	4.067117	3.3726
chr1_158731630_158756123	0.122484	2	0.014153704	3.5606389	4.3278
chr1_158756123_158774300	0.110029	1	0.019328455	3.5797013	2.3656
chr1_158774300_158860900	0.0461894	4	0.0098768283	3.7212692	1.94
chr1_158860900_158933462	0.0275626	2	0.0012816626	3.3289075	5.6917
chr1_158933462_158973102	0.025227	0	0.0082828792	4.3975536	0.9586
chr1_158973102_159009401	0.0826469	2	0.0027732628	3.974916	3.8844
chr1_159009401_159114490	0.0285472	1	0.011279328	4.6959676	2.2933
chr1_159114490_159131733	0.0579945	0	0.0024164395	4.1734142	1.3339
chr1_159131733_159162067	0.0329663	0	0.0076811499	4.2543428	0.8571
chr1_159162067_159200326	0.104551	3	0.037228713	6.764674	1.3069
chr1_159200326_159310204	0.054606	5	0.011882876	4.2988917	3.1763
chr1_159310204_159492591	0.0438628	8	0.0033792613	3.5668164	2.4344
chr1_159492591_159612564	0.0500113	6	0.0044510015	3.597369	3.184
chr1_159612564_159671239	0.017043	1	0.00017043034	3.5185757	1.9599
chr1_159671239_159764828	0.032055	3	0.0041101696	4.2436518	0.748
chr1_159764828_159783393	0.10773	2	0.021186821	5.3722167	2.2623
chr1_159783393_159791643	0	0	0.0019393939	4.7357874	0.6061
chr1_159791643_159828713	0.053952	2	0.013559932	4.8650596	2.5088
chr1_159828713_159849427	0.14483	0	0.023896881	6.3536158	2.9449
chr1_159849427_159913686	0.15562	10	0.037006489	6.3019315	2.9101
chr1_159913686_159943258	0.0676315	1	0.097693764	8.3328123	2.4347
chr1_159943258_159983525	0.0993369	4	0.013584325	4.7518056	1.5149
chr1_159983525_160004950	0.0933489	0	0.0023337223	4.7350333	1.8203
chr1_160004950_160060953	0.0535686	2	0.029266289	5.9021945	2.6963
chr1_160060953_160157006	0.0624655	6	0.061056569	6.5402074	2.8422
chr1_160157006_160172324	0.0652827	0	0.052813683	6.4671795	4.3739
chr1_160172324_160189366	0.0586786	0	0.053162774	5.8058167	3.2273
chr1_160189366_160349150	0.0751014	12	0.050904137	6.7181448	2.2092
chr1_160349150_160434148	0.0470599	3	0.044479478	6.1246134	2.3648
chr1_16040454_16052154	0.0854701	0	0.08011396	6.4443326	10.1709
chr1_160434148_160462303	0	0	0.0022494524	4.2466159	1.918
chr1_160462303_160499991	0.0265336	0	0.0064299866	4.5324352	0.4245
chr1_160499991_160570770	0.0423855	2	0.0058962875	4.3205462	2.8116
chr1_16052154_16116736	0.0309684	1	0.021012047	5.0422538	5.6982
chr1_160570770_160643161	0.0414416	1	0.0078646977	4.6083405	3.2877
chr1_160643161_160680351	0.107556	3	0.006265125	5.0789929	2.4738
chr1_160680351_160711985	0.0632231	1	0.0071231376	5.4319442	2.0548
chr1_160711985_160726674	0	0	0.00095309415	4.8972919	1.1573
chr1_160726674_160829484	0.0389067	4	0.0097493759	4.6470224	2.276
chr1_160829484_160861504	0.062461	1	0.012762857	4.5761023	2.9981
chr1_160861504_160951570	0.0777208	6	0.014578198	4.7096222	3.6418
chr1_160951570_161040972	0.0671126	5	0.016573082	4.8791117	3.5793
chr1_161040972_161097295	0.0887737	5	0.070616504	7.051016	2.0595
chr1_161097295_161193247	0.125063	11	0.073345701	7.0349706	1.73
chr1_16116736_16165566	0.0614376	3	0.056276879	6.5081745	2.3551
chr1_161193247_161218859	0.117133	3	0.115727	8.5566665	1.757
chr1_161218859_161259694	0.146933	5	0.041761561	6.0339084	3.208
chr1_161259694_161304521	0.022308	0	0.0085513939	4.8102642	3.6808
chr1_161304521_161418623	0.113933	12	0.015643898	4.9543713	4.531
chr1_161418623_161511771	0.0429424	3	0.0043407624	4.1285736	2.2115
chr1_161511771_161704842	0.0880505	16	0.014212388	4.8138433	3.7344
chr1_16165566_16220471	0.0728531	3	0.038496797	5.5271027	4.2255
chr1_161704842_161739343	0.086954	3	0.033892737	5.6875361	4.8115
chr1_161739343_161843975	0.0286719	3	0.012058134	5.045887	3.1921
chr1_161843975_161982957	0.0215855	2	0.005535489	5.012081	3.0795
chr1_161982957_162005591	0.0441813	0	0.03781921	5.5880353	2.43
chr1_162005591_162042916	0.0535834	2	0.013404778	4.7762544	1.6075
chr1_162042916_162160496	0.0255145	2	0.003968929	4.7382393	2.5515
chr1_162160496_162297294	0.0146201	1	0.003072657	4.931682	2.3465
chr1_16220471_16407941	0.0426735	7	0.020810441	5.3384138	3.0938
chr1_162297294_162332758	0.0563952	1	0.003750282	4.7982903	1.5227
chr1_162332758_162352160	0.154623	2	0.011339037	4.9096452	2.1647
chr1_162352160_162377839	0.116827	2	0.042538001	6.4238191	2.8428
chr1_162377839_162471145	0.0535871	4	0.0088418751	4.2480498	3.1616
chr1_162471145_162545132	0.0270318	2	0.01453859	4.450052	2.6356
chr1_162545132_162609083	0.0469109	3	0.018467264	4.8601558	1.4073
chr1_162609083_162673334	0.015564	1	0.0046276841	4.663661	0.8871
chr1_162673334_162698218	0.0401865	0	0.0052644269	5.3290423	1.5673
chr1_162698218_162843861	0.0343305	3	0.018382849	4.9424046	2.1079
chr1_162843861_162865913	0.0906947	0	0.01420884	4.5372871	1.5418
chr1_162865913_162919468	0.0186724	1	0.0020103943	3.959842	2.3527
chr1_162919468_162965475	0	0	0.0010505648	3.794517	0.1304
chr1_162965475_163041691	0.0131206	1	0.0014520136	3.7204725	0.6035
chr1_163041691_163071784	0.0332303	1	0.004297788	3.6388435	0.0
chr1_163071784_163120021	0.0414619	0	0.0078570392	4.0819091	2.156
chr1_163120021_163172765	0.037919	1	0.007470044	4.145688	1.4788
chr1_163172765_163226647	0.0371181	0	0.0036499511	4.1307998	2.3384
chr1_163226647_163319275	0.0539794	3	0.0021447798	4.6842706	3.9189
chr1_163319275_163374992	0.0538435	2	0.017373513	4.481426	2.7281
chr1_163374992_163474705	0.0200576	2	0.004472837	3.7408705	0.1304
chr1_163474705_163501866	0	0	1.2272499e-05	3.018612	0.0736
chr1_163501866_163536287	0.029052	1	0.000900613	3.4764115	0.0291
chr1_163536287_163609845	0	0	0.0025784642	3.7167714	0.0408
chr1_163609845_163798878	0.00529008	1	0.0020719486	3.4863832	0.5555
chr1_163798878_163846021	0	0	0.0027646381	3.5979514	0.0636
chr1_163846021_163880790	0	0	0.0036526791	3.6339857	0.0
chr1_163880790_163978890	0.0101937	1	0.0026945294	3.3718918	0.1019
chr1_163978890_164097697	0	0	0.0019415242	2.9383275	0.0421
chr1_16407941_16479926	0.0694589	3	0.014901253	4.4753436	3.5007
chr1_164097697_164207233	0	0	0.0017345895	2.9925626	0.0639
chr1_164207233_164282391	0	0	0.00092693614	3.1035907	0.0266
chr1_164282391_164367312	0.035327	3	0.004074375	3.5744332	0.0
chr1_164367312_164477616	0	0	0.0013659221	3.2396446	0.0091
chr1_164477616_164510616	0	0	0.00084848485	3.2996247	0.0606
chr1_164510616_164560429	0.0200751	1	0.0090940116	3.9320466	0.7227
chr1_164560429_164579048	0.0537086	0	0.012693127	5.9877609	0.0537
chr1_164579048_164634885	0.0179093	0	0.010656017	5.1654038	0.0358
chr1_164634885_164653123	0.109661	1	0.028018423	6.2452382	0.4386
chr1_164653123_164681736	0.0698983	1	0.010927434	5.0697148	0.7689
chr1_164681736_164690045	0.120351	0	0.015685803	5.3279689	0.1204
chr1_164690045_164711542	0.0930362	1	0.01938255	5.1545109	2.8841
chr1_164711542_164755329	0.0228378	0	0.015369859	5.3589943	0.8678
chr1_164755329_164769490	0.141233	0	0.012287268	5.2448717	0.0
chr1_164769490_164829854	0.0496985	2	0.021237824	4.925535	0.0331
chr1_16479926_16857205	0.0848179	32	0.012826976	4.5168062	1.6115
chr1_164829854_164913449	0.0478498	2	0.0075722232	4.3401338	0.1316
chr1_164913449_165026551	0.0176832	2	0.0020040907	3.5413595	0.1857
chr1_165026551_165048891	0	0	0.0010295434	3.4320562	0.1791
chr1_165048891_165117383	0	0	0.0011193521	3.4516848	0.4526
chr1_165117383_165142371	0	0	0.0096312897	3.4594388	0.1201
chr1_165142371_165157487	0	0	0.0044323895	3.1500779	0.0662
chr1_165157487_165211711	0.036884	1	0.0099586899	3.6299559	0.2582
chr1_165211711_165223243	0.260146	1	0.017285235	4.8806053	1.1273
chr1_165223243_165282405	0.0169027	0	0.012175608	4.2168672	0.1352
chr1_165282405_165315486	0.0302288	0	0.0066402668	4.4584303	0.1511
chr1_165315486_165345837	0.0329478	0	0.0060624032	4.2092059	0.9884
chr1_165345837_165401520	0.0359176	1	0.013888141	4.2598848	0.6286
chr1_165401520_165412371	0.0921574	0	0.04617086	4.5640374	1.0137
chr1_165412371_165439858	0.0363808	0	0.018881653	4.5849846	1.4916
chr1_165439858_165459775	0.0502084	1	0.0099914646	4.3720286	0.251
chr1_165459775_165495548	0.027954	0	0.003214715	3.655087	1.5375
chr1_165495548_165580772	0.0352014	2	0.0087534028	4.0715154	4.2946
chr1_165580772_165652366	0.0558706	4	0.0070117608	4.4674546	4.0367
chr1_165652366_165681379	0.172337	3	0.028113834	4.899724	4.8944
chr1_165681379_165700191	0.106315	2	0.018233043	4.7044582	5.1031
chr1_165700191_165715845	0.191644	2	0.00770836	4.2370055	4.3439
chr1_165715845_165836223	0.0332287	4	0.0065681991	4.2514114	1.7777
chr1_165836223_165856230	0.0499825	0	0.0011829193	4.3982747	0.9497
chr1_165856230_165925817	0.0431115	2	0.011553882	4.6552109	2.1412
chr1_165925817_165939638	0	0	0.00055471143	3.2955315	3.1836
chr1_165939638_165949059	0.106146	1	0.0042458338	4.7143779	1.6983
chr1_165949059_166033837	0.0117955	1	0.00073525364	3.6082902	0.5544
chr1_166033837_166080303	0.0430422	1	0.012044649	4.3460053	1.2482
chr1_166080303_166140944	0.032981	1	0.001660043	4.1564646	0.5772
chr1_166140944_166335173	0.0257428	5	0.0031337579	4.0092431	2.1264
chr1_166335173_166394826	0.0335272	0	0.00036879956	3.2200496	0.4359
chr1_166394826_166475803	0.0370476	2	0.00038694115	3.3751705	0.0494
chr1_166475803_166490965	0.131909	1	0.0012751176	3.7438085	0.0
chr1_166490965_166528906	0	0	0.00020206812	3.2249398	0.5798
chr1_166528906_166539516	0	0	0.0	3.9922464	1.7908
chr1_166539516_166592258	0.0189602	1	0.00037920443	3.3545424	3.0905
chr1_166592258_166702692	0.0271655	3	0.00092362859	3.1031914	3.1059
chr1_166702692_166850961	0.026978	4	0.0086307095	3.8507766	3.062
chr1_166850961_166989953	0.0359733	4	0.019859656	5.1708231	1.7051
chr1_166989953_167065532	0.0529248	2	0.012238849	4.2327345	2.5404
chr1_167065532_167123540	0.034478	1	0.015474877	4.6847048	2.8617
chr1_167123540_167130283	0.296604	0	0.12561175	8.3191032	1.1864
chr1_167130283_167168983	0.0516796	2	0.0033161068	4.588082	0.8786
chr1_167168983_167191018	0.0453823	0	0.00096815672	3.7922701	1.543
chr1_167191018_167427841	0.0211128	4	0.013446048	5.2320114	0.342
chr1_167427841_167446972	0.0522712	0	0.019009287	4.6959291	1.8295
chr1_167446972_167469927	0.174254	3	0.0073477093	4.5016428	1.4376
chr1_167469927_167494669	0.0404171	0	0.0024384986	3.8065761	0.2425
chr1_167494669_167533280	0.0776981	2	0.0050935398	4.3476819	0.6475
chr1_167533280_167549187	0.0628654	0	0.016051633	5.3345609	5.0292
chr1_167549187_167564323	0.0660677	1	0.011275546	4.3367011	5.4175
chr1_167564323_167600493	0.0276472	1	0.00066353331	4.0167366	3.6494
chr1_167600493_167638872	0.0521118	2	0.0058278399	4.6330493	2.7359
chr1_167638872_167650096	0.0890948	0	0.0027322404	4.3902515	3.4747
chr1_167650096_167673699	0.0423675	0	0.0059032044	4.751107	1.9489
chr1_167673699_167746504	0.0274706	1	0.0093858023	4.7664178	2.074
chr1_167746504_167802053	0.0180021	0	0.01050724	4.9315876	2.9704
chr1_167802053_167854790	0.0568861	2	0.022476313	4.7033762	1.8204
chr1_167854790_168093417	0.0251438	5	0.018565935	5.0415169	1.6092
chr1_168093417_168162354	0.014506	1	0.012499335	4.581655	2.3935
chr1_168162354_168210299	0.0208572	1	0.013585011	4.8022375	3.066
chr1_168210299_168293508	0.0841255	7	0.012787078	4.6663546	1.8988
chr1_168293508_168336511	0.0465084	1	0.0099217884	4.1429493	0.3721
chr1_168336511_168377948	0.0723991	2	0.0023409031	4.2988839	0.6999
chr1_168377948_168398970	0	0	0.001569784	3.6891993	0.1427
chr1_168398970_168438717	0.0503183	1	0.0018617757	3.7731062	0.5032
chr1_168438717_168484091	0.0440781	1	0.0050689822	4.5320457	0.8375
chr1_168484091_168524888	0.0245116	1	0.0030476097	4.2636853	1.8874
chr1_168524888_168577367	0.0571657	3	0.0066566309	3.7777512	3.1441
chr1_16857205_16975177	0.0932425	8	0.029928006	5.1664077	4.2129
chr1_168577367_168597738	0.0981788	1	0.0072325037	3.7141895	0.4418
chr1_168597738_168649941	0	0	0.0014686257	3.6989795	0.5364
chr1_168649941_168693064	0	0	0.00095076873	3.9786959	2.1102
chr1_168693064_168726371	0.0600474	0	0.0099978983	4.1544664	3.6929
chr1_168726371_168773693	0.0633955	1	0.0061704915	3.808615	3.3811
chr1_168773693_168859743	0.0348635	1	0.0011931048	3.6014203	1.1505
chr1_168859743_168932959	0.0546329	2	0.00099704983	3.919154	3.3872
chr1_168932959_168963262	0.0990001	1	0.0012320012	3.6468876	1.452
chr1_168963262_169041935	0.0254217	0	0.00057198785	3.5166042	0.5847
chr1_169041935_169109752	0.0884734	6	0.0072597333	4.3634672	1.681
chr1_169109752_169116983	0.276587	1	0.036970451	6.1598007	2.4893
chr1_169116983_169495113	0.0211567	7	0.010840187	4.7790448	3.0836
chr1_169495113_169554299	0.0337918	0	0.037176585	5.8060234	2.3147
chr1_169554299_169610028	0.035888	1	0.024930168	4.9415834	4.3066
chr1_169610028_169682543	0.0275805	2	0.010397849	4.3084653	3.0339
chr1_169682543_169786847	0.0383494	3	0.01645191	4.8288917	4.7841
chr1_16975177_17010026	0.143476	3	0.074731939	6.380977	2.8695
chr1_169786847_169877742	0.0440068	2	0.030977135	5.3107086	3.4325
chr1_169877742_170083396	0.0291752	5	0.015788655	5.21689	3.1655
chr1_170083396_170143258	0.0334102	2	0.0023721225	4.1282978	4.3099
chr1_17010026_17104073	0.0425319	3	0.023502433	5.1344971	4.4552
chr1_170143258_170201061	0.0692006	4	0.014272616	4.8408767	2.8199
chr1_170201061_170239284	0.0523245	1	0.0076829832	4.8384868	2.8255
chr1_170239284_170310664	0.0280191	1	0.0051975343	4.469715	2.8019
chr1_170310664_170407891	0.0102852	1	0.0021667507	4.3000343	3.3427
chr1_170407891_170590115	0.0164633	3	0.0087365001	4.7732876	2.678
chr1_170590115_170674846	0.0354062	3	0.012128579	4.5210782	2.5138
chr1_170674846_170740054	0.0153355	0	0.016501043	5.7460598	1.0582
chr1_170740054_170808151	0.0146849	0	0.0024866489	3.870465	1.3657
chr1_170808151_170948247	0.0142759	1	0.0023817002	3.793757	2.3484
chr1_170948247_171036619	0.0226316	0	0.010063519	3.9103028	0.5658
chr1_171036619_171076056	0.0507138	0	0.0017327214	3.6166097	0.8368
chr1_17104073_17134576	0.0327837	1	0.012184594	4.7165954	3.0489
chr1_171076056_171085541	0.210859	1	0.012194693	5.3881986	4.1118
chr1_171085541_171161207	0.0792959	5	0.012141076	4.376429	3.978
chr1_171161207_171254679	0.0748887	5	0.010894528	4.4426965	4.7715
chr1_171254679_171331032	0.0392912	2	0.016393156	4.7943124	2.7504
